img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Gen_Eric_Shinseki_official_portrait.jpg,1018,1040,1043,1044,1039,1069,1014,1065
Gen_Eric_Shinseki_official_portrait.jpg,414,93,783,111,766,480,397,462
Gen_Eric_Shinseki_official_portrait.jpg,997,1059,1016,1061,1014,1081,995,1079
Gen_Eric_Shinseki_official_portrait.jpg,1042,1088,1069,1089,1068,1116,1041,1115
Gen_Eric_Shinseki_official_portrait.jpg,1121,1074,1148,1074,1148,1100,1121,1100
Gen_Eric_Shinseki_official_portrait.jpg,1051,1055,1074,1056,1073,1079,1050,1078
Gen_Eric_Shinseki_official_portrait.jpg,1170,1137,1189,1138,1188,1157,1169,1156
Gen_Eric_Shinseki_official_portrait.jpg,1093,1059,1114,1056,1117,1076,1096,1079
Gen_Eric_Shinseki_official_portrait.jpg,1141,1048,1164,1047,1165,1070,1142,1071
Gen_Eric_Shinseki_official_portrait.jpg,1211,371,1242,365,1248,396,1217,402
Gen_Eric_Shinseki_official_portrait.jpg,997,1153,1016,1153,1016,1171,997,1171
Shinseki_1965.jpg,101,69,172,69,172,141,101,141
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2470,582,2678,559,2701,766,2493,789
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2167,688,2399,692,2395,924,2163,920
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,1804,637,2057,609,2085,863,1832,891
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2731,606,2993,506,3093,768,2831,868
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,895,652,1144,646,1149,895,901,901
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2599,659,2843,666,2835,910,2591,902
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,1486,700,1718,736,1682,969,1449,933
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,1275,679,1528,690,1517,943,1264,932
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,1916,818,2177,944,2051,1205,1790,1079
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,3576,570,3891,513,3948,828,3633,885
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2921,733,3213,620,3327,912,3035,1026
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2114,535,2340,518,2357,744,2131,761
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,651,642,911,697,856,957,596,902
Barack_Obama_signs_S.1055_2010-10-05_1.jpg,2184,666,2451,670,2447,936,2180,932
Lieutenant_General_Eric_K._Shinseki_is_promoted_to_General_DA-SC-00-00054_(6507404).jpg,1262,654,1693,652,1695,1083,1264,1085
Lieutenant_General_Eric_K._Shinseki_is_promoted_to_General_DA-SC-00-00054_(6507404).jpg,760,384,1184,641,927,1064,503,807
Lieutenant_General_Eric_K._Shinseki_is_promoted_to_General_DA-SC-00-00054_(6507404).jpg,2013,759,2372,891,2240,1249,1881,1117
