img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Noël_Godin_2003.JPG,502,159,591,158,592,246,503,247
Noël_Godin_2003.JPG,372,96,407,96,407,130,372,130
Noël_Godin_2003.JPG,630,191,723,165,749,259,656,284
Noël_Godin_2003.JPG,376,121,467,158,431,249,340,213
Noël_Godin_2003.JPG,160,91,201,93,199,134,158,132
Noël_Godin_2003.JPG,223,77,270,76,272,123,224,125
Noël_Godin_2003.JPG,432,79,481,79,481,128,432,128
Noël_Godin_2003.JPG,171,66,224,63,228,116,175,119
Noël_Godin_2003.JPG,399,97,434,94,437,128,402,131
Noël_Godin_2003.JPG,634,180,742,157,766,266,657,289
