img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,369,771,400,770,401,800,370,801
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,696,754,721,758,717,783,692,779
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,421,754,452,754,452,785,421,785
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1331,745,1358,745,1358,771,1331,771
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1445,767,1468,764,1472,787,1449,791
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1626,759,1649,759,1649,782,1626,782
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1211,806,1230,807,1229,826,1210,825
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,109,759,136,758,137,785,110,786
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,650,764,673,764,673,786,650,786
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1732,765,1755,766,1754,789,1731,788
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1259,813,1278,813,1278,831,1259,831
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,753,762,780,761,781,788,754,789
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,1863,751,1886,751,1886,773,1863,773
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,742,770,765,769,766,792,743,793
Ellen_Lohr_-_AMG-Mercedes_C_Klasse_leads_teamate_Klaus_Luwig_at_Melbourne_Hairpin_(32869944448).jpg,306,789,329,788,330,811,307,812
