img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
"Shelley_Duncan_on_June_30,_2012.jpg",228,15,367,8,375,147,235,155
"Shelley_Duncan_on_June_30,_2012.jpg",310,130,448,122,456,260,317,268
"Shelley_Duncan_on_June_30,_2012.jpg",637,148,786,143,791,292,642,297
"Shelley_Duncan_on_June_30,_2012.jpg",531,187,781,156,812,405,563,436
"Shelley_Duncan_on_June_30,_2012.jpg",550,-18,679,-15,676,112,548,110
"Shelley_Duncan_on_June_30,_2012.jpg",976,279,1137,273,1143,433,982,440
"Shelley_Duncan_on_June_30,_2012.jpg",1161,158,1283,170,1272,293,1149,281
"Shelley_Duncan_on_June_30,_2012.jpg",215,1168,347,1147,368,1279,236,1300
"Shelley_Duncan_on_June_30,_2012.jpg",741,87,874,89,872,221,739,219
"Shelley_Duncan_on_June_30,_2012.jpg",7,747,166,731,182,891,22,906
"Shelley_Duncan_on_June_30,_2012.jpg",1023,94,1121,83,1132,181,1034,192
"Shelley_Duncan_on_June_30,_2012.jpg",1234,-35,1392,-52,1409,106,1250,122
"Shelley_Duncan_on_June_30,_2012.jpg",-47,232,111,230,113,389,-45,391
"Shelley_Duncan_on_June_30,_2012.jpg",1133,153,1290,159,1284,316,1127,310
