img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
08_30_07_spitzer_Clinton.jpg,40,34,87,27,95,74,48,82
08_30_07_spitzer_Clinton.jpg,104,35,143,32,147,71,107,75
08_30_07_spitzer_Clinton.jpg,151,16,198,15,199,62,152,63
08_30_07_spitzer_Clinton.jpg,243,47,272,52,267,80,238,76
08_30_07_spitzer_Clinton.jpg,180,42,212,46,209,78,176,74
08_30_07_spitzer_Clinton.jpg,259,55,288,53,290,81,261,83
Spitzer-on-stage_(292269882).jpg,988,646,1057,642,1061,711,992,715
Spitzer-on-stage_(292269882).jpg,827,927,1055,912,1070,1141,841,1156
Spitzer-on-stage_(292269882).jpg,1175,1004,1237,1015,1227,1077,1165,1067
Spitzer-on-stage_(292269882).jpg,586,1041,770,1021,790,1206,605,1225
Spitzer-on-stage_(292269882).jpg,1193,924,1242,917,1249,966,1200,973
Spitzer-on-stage_(292269882).jpg,1330,899,1383,899,1383,952,1330,952
