img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Clara_Hughes_by_Freeman_cropped.jpg,690,427,785,437,774,531,680,521
Clara_Hughes_by_Freeman_cropped.jpg,489,467,565,476,556,552,481,543
Clara_Hughes_by_Freeman_cropped.jpg,1180,447,1279,447,1279,545,1180,545
Clara_Hughes_by_Freeman_cropped.jpg,375,144,456,147,453,228,372,225
Clara_Hughes_by_Freeman_cropped.jpg,904,743,997,739,1001,832,908,836
Clara_Hughes_by_Freeman_cropped.jpg,6,289,93,288,94,375,7,376
Clara_Hughes_by_Freeman_cropped.jpg,860,427,948,421,954,510,865,515
Clara_Hughes_by_Freeman_cropped.jpg,304,463,385,468,381,549,300,545
Clara_Hughes_by_Freeman_cropped.jpg,627,626,714,642,697,729,611,713
Clara_Hughes_by_Freeman_cropped.jpg,-39,423,60,426,57,526,-42,524
Clara_Hughes_by_Freeman_cropped.jpg,351,368,446,370,444,464,349,462
Clara_Hughes_by_Freeman_cropped.jpg,863,209,960,203,965,300,868,306
Clara_Hughes_by_Freeman_cropped.jpg,729,294,811,315,790,397,708,376
Clara_Hughes_by_Freeman_cropped.jpg,260,134,353,137,350,229,257,226
Clara_Hughes_by_Freeman_cropped.jpg,722,240,801,248,792,327,713,319
Clara_Hughes_by_Freeman_cropped.jpg,659,389,744,395,737,480,652,474
Clara_Hughes_by_Freeman_cropped.jpg,315,7,387,21,373,93,301,79
Clara_Hughes_by_Freeman_cropped.jpg,599,402,678,404,676,483,597,481
Clara_Hughes_by_Freeman_cropped.jpg,962,486,1047,488,1045,573,960,571
Clara_Hughes_by_Freeman_cropped.jpg,290,241,367,260,348,337,271,318
Clara_Hughes_by_Freeman_cropped.jpg,415,389,508,385,512,478,419,482
Clara_Hughes_by_Freeman_cropped.jpg,290,82,351,83,350,144,289,143
Clara_Hughes_by_Freeman_cropped.jpg,236,-31,313,-37,319,40,241,46
Clara_Hughes_at_WC_2007_in_Heerenveen.jpg,454,52,548,88,511,182,418,146
