img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,119,46,354,47,353,281,118,280
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,135,32,171,30,173,65,138,68
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,93,37,129,35,131,71,95,73
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,-6,152,26,154,24,186,-8,184
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,66,165,99,167,97,199,64,197
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,123,168,155,164,159,196,126,200
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,147,183,185,192,176,230,138,221
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,355,38,391,32,397,68,361,74
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,280,-17,317,-16,316,21,279,20
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,0,-15,34,-16,35,17,1,18
Tomáš_Kalas_20180601_AUSCZE_3910_(cropped).jpg,343,-17,380,-18,382,19,344,20
