img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",258,53,369,50,372,161,261,164
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",98,66,201,81,185,185,82,169
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",810,99,868,87,880,146,822,158
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",775,95,822,100,818,147,771,143
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",532,103,581,103,581,152,532,152
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",455,67,566,62,571,173,460,178
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",650,53,758,59,752,167,645,161
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",629,119,674,119,675,164,630,165
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",612,109,658,111,655,157,609,154
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",25,121,60,119,62,153,28,156
"00_FEI_World_Breeding_Jumping_Championships_for_Young_Horses,_Lanaken.jpg",203,94,240,94,240,131,203,131
