img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",40,178,197,183,192,340,35,335
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",278,30,464,17,477,202,292,216
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",559,200,736,188,747,365,570,377
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",-37,108,62,112,58,212,-41,208
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",199,107,294,116,284,211,190,202
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",228,59,305,62,302,139,225,136
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",255,634,363,644,353,751,246,742
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",78,16,163,27,152,113,67,102
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",237,275,333,266,342,362,246,371
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",235,-41,326,-45,330,45,239,49
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",-24,630,80,639,72,744,-33,736
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",733,250,806,272,785,345,711,323
"Ognyan_Nikolov,_Roman_Dmitriyev,_Ibrahim_Javadi_1972.jpg",219,263,328,256,336,365,226,373
