img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Dane_Richards_Clemson.jpg,240,99,359,105,353,224,234,218
Dane_Richards_vs_Montreal_Impact_2012.jpg,1353,390,1440,381,1448,468,1362,476
Dane_Richards_vs_Montreal_Impact_2012.jpg,886,475,1015,475,1015,603,886,603
Dane_Richards_vs_Montreal_Impact_2012.jpg,494,452,601,438,615,546,507,559
Dane_Richards_vs_Montreal_Impact_2012.jpg,74,118,101,116,103,142,76,145
Dane_Richards_vs_Montreal_Impact_2012.jpg,276,120,303,119,304,146,277,147
Dane_Richards_vs_Montreal_Impact_2012.jpg,31,347,62,345,64,375,33,378
Dane_Richards_vs_Montreal_Impact_2012.jpg,9,79,36,79,36,105,9,105
Dane_Richards_vs_Montreal_Impact_2012.jpg,19,45,46,45,46,71,19,71
Dane_Richards_vs_Montreal_Impact_2012.jpg,514,314,541,315,540,342,513,341
Dane_Richards_vs_Montreal_Impact_2012.jpg,96,363,125,359,129,387,101,391
Dane_Richards_vs_Montreal_Impact_2012.jpg,127,240,154,239,155,266,128,267
Dane_Richards_vs_Montreal_Impact_2012.jpg,784,274,809,270,813,295,788,299
Dane_Richards_vs_Montreal_Impact_2012.jpg,94,314,121,315,120,342,93,341
Dane_Richards_vs_Montreal_Impact_2012.jpg,121,276,148,275,149,302,122,303
Dane_Richards_vs_Montreal_Impact_2012.jpg,1517,229,1544,230,1543,257,1516,256
Dane_Richards_vs_Montreal_Impact_2012.jpg,1492,368,1555,355,1568,417,1506,431
Dane_Richards_vs_Montreal_Impact_2012.jpg,174,238,197,238,197,261,174,261
Dane_Richards_vs_Montreal_Impact_2012.jpg,107,160,134,159,135,186,108,187
Dane_Richards_vs_Montreal_Impact_2012.jpg,675,271,702,271,702,297,675,297
Dane_Richards_vs_Montreal_Impact_2012.jpg,1181,275,1208,275,1208,301,1181,301
Dane_Richards_vs_Montreal_Impact_2012.jpg,234,119,257,119,257,142,234,142
Dane_Richards_vs_Montreal_Impact_2012.jpg,578,276,603,273,606,297,581,300
Dane_Richards_vs_Montreal_Impact_2012.jpg,1011,233,1038,233,1038,259,1011,259
