img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Byron_scott_&_terrell_owens.jpg,181,768,319,773,314,911,176,906
Byron_scott_&_terrell_owens.jpg,953,-3,1387,-16,1400,417,966,430
Byron_scott_&_terrell_owens.jpg,1500,294,1686,329,1651,515,1465,480
Byron_scott_&_terrell_owens.jpg,1734,262,1815,267,1809,349,1728,343
Byron_scott_&_terrell_owens.jpg,1780,504,1888,486,1906,594,1798,612
Byron_scott_&_terrell_owens.jpg,99,212,199,209,203,309,103,312
Byron_scott_&_terrell_owens.jpg,131,370,237,345,262,450,157,476
Byron_scott_&_terrell_owens.jpg,1552,28,1627,28,1627,103,1552,103
Byron_scott_&_terrell_owens.jpg,264,354,376,333,397,444,286,465
Byron_scott_&_terrell_owens.jpg,545,-7,952,-7,952,398,545,398
Byron_scott_&_terrell_owens.jpg,1398,229,1506,221,1514,329,1406,337
Byron_scott_&_terrell_owens.jpg,1915,430,2017,416,2031,519,1929,532
Byron_scott_&_terrell_owens.jpg,1958,28,2053,32,2049,126,1954,122
Byron_scott_&_terrell_owens.jpg,119,449,244,448,245,573,120,574
Byron_scott_&_terrell_owens.jpg,1722,15,1809,16,1808,103,1721,102
Byron_scott_&_terrell_owens.jpg,1927,679,2042,656,2064,771,1949,794
Byron_scott_&_terrell_owens.jpg,1732,674,1848,646,1877,763,1760,791
Byron_scott_&_terrell_owens.jpg,494,362,587,356,593,449,500,455
Byron_scott_&_terrell_owens.jpg,166,124,255,132,247,221,158,213
Byron_scott_&_terrell_owens.jpg,-17,208,77,206,79,300,-15,302
Byron_scott_&_terrell_owens.jpg,1837,144,1928,137,1935,228,1844,235
Byron_scott_&_terrell_owens.jpg,1995,255,2084,249,2090,338,2001,344
Byron_scott_&_terrell_owens.jpg,1628,93,1709,86,1715,168,1634,174
Byron_scott_&_terrell_owens.jpg,1277,27,1356,26,1357,106,1278,107
Byron_scott_&_terrell_owens.jpg,-31,525,74,535,64,641,-41,631
Byron_scott_&_terrell_owens.jpg,154,711,281,721,271,848,144,838
Byron_scott_&_terrell_owens.jpg,1448,37,1509,45,1501,106,1440,98
Byron_scott_&_terrell_owens.jpg,1727,436,1827,417,1847,517,1746,537
Byron_scott_&_terrell_owens.jpg,3,108,92,102,98,191,9,197
Byron_scott_&_terrell_owens.jpg,1517,77,1606,73,1609,162,1520,165
Byron_scott_&_terrell_owens.jpg,1303,104,1392,98,1397,187,1308,192
Byron_scott_&_terrell_owens.jpg,1852,804,1963,813,1954,924,1843,915
Byron_scott_&_terrell_owens.jpg,1941,608,2037,572,2072,668,1977,704
Byron_scott_&_terrell_owens.jpg,1912,40,1988,29,1999,105,1923,116
Byron_scott_&_terrell_owens.jpg,1433,337,1538,340,1534,445,1430,441
Byron_scott_&_terrell_owens.jpg,128,47,206,39,214,117,136,125
Byron_scott_&_terrell_owens.jpg,1925,251,2006,256,2001,337,1920,332
Byron_scott_&_terrell_owens.jpg,861,257,975,245,986,358,873,370
Byron_scott_&_terrell_owens.jpg,1838,391,1918,378,1931,458,1851,471
Byron_scott_&_terrell_owens.jpg,984,78,1047,75,1050,137,987,140
Byron_scott_&_terrell_owens.jpg,300,55,371,54,372,126,301,127
Byron_scott_&_terrell_owens.jpg,309,287,396,285,398,372,311,374
Byron_scott_&_terrell_owens.jpg,315,209,395,200,403,280,324,289
Byron_scott_&_terrell_owens.jpg,-20,-22,60,-31,69,49,-11,58
Byron_scott_&_terrell_owens.jpg,2000,507,2098,499,2105,597,2007,605
Byron_scott_&_terrell_owens.jpg,453,239,532,244,527,324,448,319
