img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Greg_Keyes-Imaginales_2010.jpg,797,242,902,253,892,359,786,348
Greg_Keyes-Imaginales_2010.jpg,750,192,869,229,831,348,712,311
Greg_Keyes-Imaginales_2010.jpg,2230,431,2330,449,2312,549,2212,531
Greg_Keyes-Imaginales_2010.jpg,2323,219,2452,194,2476,323,2347,347
Greg_Keyes-Imaginales_2010.jpg,1744,308,1848,326,1830,429,1727,412
Greg_Keyes-Imaginales_2010.jpg,2194,256,2281,251,2286,338,2199,343
Greg_Keyes-Imaginales_2010.jpg,1879,289,1966,341,1914,428,1827,376
Greg_Keyes-Imaginales_2010.jpg,548,290,637,276,651,365,562,379
Greg_Keyes-Imaginales_2010.jpg,1770,2199,1793,2201,1791,2224,1768,2222
Greg_Keyes-Imaginales_2010.jpg,2080,309,2153,365,2098,438,2024,383
Greg_Keyes-Imaginales_2010.jpg,479,1293,502,1292,503,1315,480,1316
Greg_Keyes-Imaginales_2010.jpg,2207,349,2287,303,2334,383,2254,429
Greg_Keyes-Imaginales_2010.jpg,365,955,384,954,385,973,366,974
Greg_Keyes-Imaginales_2010.jpg,480,248,1856,136,1968,1512,592,1624
