img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Byron_Scott_talking_to_Chris_Paul.jpg,914,209,1254,192,1271,532,931,549
Byron_Scott_talking_to_Chris_Paul.jpg,672,210,997,125,1082,451,756,535
Byron_Scott_1988_(cropped).jpg,296,761,404,744,422,852,314,869
Byron_Scott_1988_(cropped).jpg,140,752,244,743,252,847,149,856
Byron_Scott_1988_(cropped).jpg,287,945,386,925,405,1024,307,1043
Byron_Scott_1988_(cropped).jpg,267,776,359,766,369,859,276,869
Byron_Scott_1988_(cropped).jpg,182,875,286,863,299,967,195,979
Byron_Scott_1988_(cropped).jpg,107,854,243,846,251,982,115,990
Byron_Scott_1988_(cropped).jpg,192,774,301,755,320,865,211,884
Byron_Scott_1988_(cropped).jpg,-41,-146,525,-174,553,393,-13,421
Byron_Scott_Kyrie_Irving.jpg,1187,88,1394,92,1390,299,1183,296
Byron_Scott_Kyrie_Irving.jpg,273,61,510,65,505,301,269,297
Byron_Scott_Kyrie_Irving.jpg,101,1099,339,1069,369,1308,131,1338
Byron_Scott_Kyrie_Irving.jpg,745,393,942,366,969,564,771,590
ByronScottPanathinaikos1998.jpg,29,-25,202,-26,203,145,30,146
ByronScottPanathinaikos1998.jpg,-37,15,64,16,63,118,-38,117
