img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Jean-Marcellin_Buttin.JPG,275,212,304,209,307,237,278,240
Jean-Marcellin_Buttin.JPG,205,0,236,0,236,30,205,30
Jean-Marcellin_Buttin.JPG,141,5,240,25,220,124,121,105
Jean-Marcellin_Buttin.JPG,251,-2,282,-3,283,26,252,27
Jean-Marcellin_Buttin.JPG,31,165,63,159,69,191,37,197
Jean-Marcellin_Buttin.JPG,8,35,35,34,36,61,9,62
Jean-Marcellin_Buttin.JPG,197,185,228,187,226,218,195,215
Jean-Marcellin_Buttin.JPG,45,37,72,37,72,63,45,63
Jean-Marcellin_Buttin.JPG,110,7,137,7,137,33,110,33
Jean-Marcellin_Buttin.JPG,0,179,26,176,29,203,2,206
Jean-Marcellin_Buttin.JPG,92,39,119,39,119,65,92,65
Jean-Marcellin_Buttin.JPG,51,201,82,199,84,229,53,232
Jean-Marcellin_Buttin.JPG,288,194,315,194,315,220,288,220
Jean-Marcellin_Buttin.JPG,235,206,262,206,262,232,235,232
Jean-Marcellin_Buttin.JPG,2,200,33,199,34,229,3,230
Jean-Marcellin_Buttin.JPG,223,186,250,186,250,212,223,212
Jean-Marcellin_Buttin.JPG,60,64,87,62,89,88,62,91
Jean-Marcellin_Buttin.JPG,268,41,291,39,293,62,270,64
Jean-Marcellin_Buttin.JPG,161,8,188,6,190,32,163,35
Jean-Marcellin_Buttin.JPG,281,203,312,202,313,232,282,233
Jean-Marcellin_Buttin.JPG,15,64,44,60,48,88,20,92
Jean-Marcellin_Buttin.JPG,246,188,269,189,268,212,245,211
Jean-Marcellin_Buttin.JPG,91,41,118,41,118,67,91,67
Jean-Marcellin_Buttin.JPG,5,34,32,33,33,60,6,61
Jean-Marcellin_Buttin.JPG,192,181,225,184,221,216,189,213
Jean-Marcellin_Buttin.JPG,233,204,262,208,257,236,229,232
Jean-Marcellin_Buttin.JPG,-1,172,29,172,29,203,-1,203
Jean-Marcellin_Buttin.JPG,39,158,72,161,68,193,36,190
