img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,791,65,842,68,839,119,788,116
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,911,22,953,26,948,69,906,64
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,136,91,187,86,192,137,141,142
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,659,26,698,26,698,65,659,65
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,232,42,267,42,267,76,232,76
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,531,184,591,178,598,238,538,245
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,1,3,35,1,37,35,3,37
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,348,193,413,183,422,247,358,257
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,220,-7,253,-9,255,22,222,24
Scottish_Parliament_(Presentation_of_Crown)_2021.jpg,699,138,756,131,763,188,706,195
