img_path,top_left_col,top_left_row,top_right_col,top_right_row,bot_right_col,bot_right_row,bot_left_col,bot_left_row,eye_right_col,eye_right_row,eye_left_col,eye_left_row,nose_tip_col,nose_tip_row,mouth_right_col,mouth_right_row,mouth_left_col,mouth_left_row
Bolsonaro_e_filhos.jpg,788,199,1076,198,1077,486,789,487
Bolsonaro_e_filhos.jpg,266,330,552,256,626,541,340,615
Bolsonaro_e_filhos.jpg,376,290,759,168,881,551,498,673
President_Trump_at_the_G20_(48144136177).jpg,639,140,742,124,758,228,654,243
President_Trump_at_the_G20_(48144136177).jpg,182,80,302,100,282,220,162,200
President_Trump_at_the_G20_(48144136177).jpg,515,124,618,134,609,237,505,228
President_Trump_at_the_G20_(48144136177).jpg,1031,2,1213,-28,1244,153,1062,184
President_Trump_at_the_G20_(48144136177).jpg,976,130,1120,117,1133,261,989,274
President_Trump_at_the_G20_(48144136177).jpg,43,70,209,81,198,248,31,236
President_Trump_at_the_G20_(48144136177).jpg,90,45,243,42,247,195,94,198
President_Trump_at_the_G20_(48144136177).jpg,936,72,1045,116,1001,225,892,181
President_Trump_at_the_G20_(48144136177).jpg,38,75,189,62,202,214,51,227
Bolsonaro_é_esfaqueado_(2).jpg,428,294,494,297,492,363,425,360
Bolsonaro_é_esfaqueado_(2).jpg,178,235,227,199,263,248,214,284
Bolsonaro_é_esfaqueado_(2).jpg,539,325,596,315,606,373,548,382
17_02_2022_Assinatura_de_atos_Internacionais_(51887572183).jpg,750,100,1004,161,942,415,689,353
17_02_2022_Assinatura_de_atos_Internacionais_(51887572183).jpg,833,215,1083,186,1112,436,862,465
Bolsonaro_Xi_Jinping_China_2019.jpg,944,199,1447,206,1440,709,937,702
Bolsonaro_Xi_Jinping_China_2019.jpg,1804,345,2340,277,2408,812,1873,880
Solenidades._Homenagens_(44744824410).jpg,2607,543,2986,583,2946,963,2567,923
Solenidades._Homenagens_(44744824410).jpg,1569,262,2005,337,1930,773,1494,698
Solenidades._Homenagens_(44744824410).jpg,2831,422,2916,434,2904,519,2819,507
Solenidades._Homenagens_(44744824410).jpg,469,428,892,451,869,874,446,851
Solenidades._Homenagens_(44744824410).jpg,766,264,839,265,838,338,765,337
Solenidades._Homenagens_(44744824410).jpg,2686,431,2767,440,2757,520,2677,511
Solenidades._Homenagens_(44744824410).jpg,2768,392,2841,395,2838,468,2765,465
Solenidades._Homenagens_(44744824410).jpg,128,487,552,653,386,1078,-38,911
Solenidades._Homenagens_(44744824410).jpg,821,242,877,257,862,314,806,299
Solenidades._Homenagens_(44744824410).jpg,3495,125,3568,122,3571,195,3498,198
Solenidades._Homenagens_(44744824410).jpg,3061,496,3152,501,3147,592,3056,587
Solenidades._Homenagens_(44744824410).jpg,2822,357,2886,368,2876,433,2811,422
Solenidades._Homenagens_(44744824410).jpg,3795,179,3853,192,3840,249,3783,237
Solenidades._Homenagens_(44744824410).jpg,3301,361,3370,358,3373,426,3305,429
Solenidades._Homenagens_(44744824410).jpg,3656,609,3729,612,3726,685,3653,682
Solenidades._Homenagens_(44744824410).jpg,1027,347,1096,345,1098,415,1029,417
